nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
nan	nan	nan	nan	nan	0.2089257003	0.2599338075	0.3006795188	0.3282641221	0.3213814657	0.4370792606	0.4828768851	0.4855782007	0.6004218063	0.6008402872	0.5776570324	0.6013986984	0.5882248176	0.6018222347	0.6177371238
nan	nan	nan	nan	nan	0.3173170643	0.3979023009	0.4937490493	0.5586398529	0.5287317046	0.5896913316	0.595987404	0.6128215641	0.5889489338	0.6262391091	0.6178432715	0.6319154618	0.6104409117	0.6095173644	0.6076405962
nan	nan	nan	0.3275145373	0.385651255	0.5507057276	0.6123188835	0.5833805549	0.6162769319	0.5716583282	0.6117636442	0.6015465556	0.6278978881	0.6048280189	0.5982957691	0.6325431987	0.614809165	0.605541682	0.6135258586	0.6880602503
nan	nan	nan	0.3221682444	0.4977582738	0.5800352438	0.5580627574	0.5795550196	0.6116980465	0.6193873365	0.591986859	0.6516504555	0.6117596475	0.6368233313	0.6475599739	0.7030928898	0.7961873866	0.8257333401	0.8532139783	1.041738275
nan	nan	0.3189124155	0.3602494989	0.5246116927	0.612125467	0.5938916823	0.6161619485	0.6027839447	0.6377446092	0.7228880558	0.7093093179	0.7052712554	0.8155700585	0.913874881	0.9308146344	1.000702525	1.077921724	1.147190269	1.224885378
nan	nan	0.3231713166	0.382691417	0.5776205701	0.5739558062	0.6002883572	0.6045066019	0.6099298584	0.6675548253	0.6931507366	0.4350481562	0.8905213535	0.8573182873	1.032738397	1.100408539	0.5552521664	1.208431418	1.255646094	1.256813856
nan	nan	0.312381202	0.4135335037	0.5503387953	0.6141072861	0.6054397313	0.6698183482	0.7146204262	0.6206987723	0.3155037837	0.5535492085	0.7829438355	0.8573325737	1.114512639	0.8020256004	1.154805735	1.205487025	1.154405665	nan
