nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
nan	nan	nan	0	nan	nan	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01228703793
nan	0	0	0	0	0	0	0	0.0169150183	0.1094228821	0.1424171037	0.07859478161	0.1709255203	0.2381724735	0.215182032	0.2535966501	0.1193468076	0.3120912007	0.3252236738	0.3247155251
nan	0	0	0.02793717671	0	0.02115300676	0	0.2455847159	0.2661540821	0.3432293929	0.315538682	0.2951725948	0.3422305004	0.3568441355	0.3730819836	0.3942839126	0.3609103072	0.444830591	0.4190621548	0.4516534117
nan	0	0.05040161099	0.155524166	0	0.04121758859	0.1087778599	0.1983447109	0.2198344294	0.2526086935	0.3265024019	0.3714427028	0.3612735239	0.3542375257	0.3665001028	0.381302871	0.3282812095	0.415412093	0.5018767378	0.60121612
0	0	0	0.0153366845	0.02268697354	0.0898869478	0.2315762684	0.2354844233	0.2875835966	0.3658038004	0.3532239231	0.3969991459	0.3510049316	0.4191274155	0.3251851667	0.458875969	0.4593381766	0.4423908545	0.4442862434	0.5915512035
0	0	0	0.1459745938	0	0.1935603706	0.2462844761	0.2581116425	0.3324290113	0.3361455197	0.3924804565	0.4071880058	0.4136851039	0.4823570263	0.4827043373	0.4998236995	0.4486136297	0.5004094871	0.4717245816	0.5141001082
0	0	0	0.1706467129	0.2355587178	0.2795776373	0.2979931354	0.3360383075	0.3009590182	0.3387351793	0.4119583104	0.4313270077	0.4511752574	0.4545368217	0.4387414585	0.4465003183	0.457066206	0.4672247572	0.4233597263	nan
